name,url,role,roleKorean,region,language,stars,maturity,evidence,fileCount,dirCount,maxDepth,truncated,sourceDepthScore,patterns,dependencyCues,keySourceReferences,sourceRisks,deepInsight,reportPath,localPath
awslabs/mcp,https://github.com/awslabs/mcp,developer-productivity,개발 생산성/DevTools,global,Python,9289,high-signal,source+report,3547,620,9,false,132,cli-first;api/server;agent/tool runtime;retrieval/vector path;spec/docs-driven;eval/test harness;security/policy surface;containerized deploy,,entrypoints:src/well-architected-security-mcp-server/awslabs/well_architected_security_mcp_server/server.py;entrypoints:src/valkey-mcp-server/awslabs/valkey_mcp_server/main.py;entrypoints:src/valkey-mcp-server/awslabs/valkey_mcp_server/common/server.py;entrypoints:src/timestream-for-influxdb-mcp-server/awslabs/timestream_for_influxdb_mcp_server/server.py;config:src/well-architected-security-mcp-server/pyproject.toml;config:src/well-architected-security-mcp-server/uv.lock;config:src/valkey-mcp-server/pyproject.toml;config:src/valkey-mcp-server/uv.lock;ci:.github/workflows/aws-api-mcp-upgrade-version.yml;ci:.github/workflows/bandit-requirements.txt;ci:.github/workflows/bandit.yml;ci:.github/workflows/cfn_nag.yml,,"개발 생산성/DevTools 관점에서 cli-first, api/server, agent/tool runtime 구조로 읽힌다. 핵심 소스 근거는 entrypoints=src/well-architected-security-mcp-server/awslabs/well_architected_security_mcp_server/server.py, src/valkey-mcp-server/awslabs/valkey_mcp_server/main.py, src/valkey-mcp-server/awslabs/valkey_mcp_server/common/server.py이고, 의존성 단서는 dependency cue 약함, 검증/운영 단서는 test/eval 경로가 보임, CI workflow가 보임, container/deploy 파일이 보임, 에이전트 지시문 파일이 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 12개 파일 경로를 직접 스캔해야 확인된다.",reports/global-trending/repositories/awslabs__mcp.md,sources/awslabs__mcp
MervinPraison/PraisonAI,https://github.com/MervinPraison/PraisonAI,llm-wiki-rag,LLM 위키/RAG/지식베이스,global,Python,8173,high-signal,source+report,4571,727,8,false,132,cli-first;api/server;agent/tool runtime;retrieval/vector path;spec/docs-driven;eval/test harness;security/policy surface;containerized deploy,,retrieval:src/praisonai-ts/tests/unit/memory-features.test.ts;retrieval:src/praisonai-ts/tests/unit/services/knowledge.test.ts;retrieval:src/praisonai-ts/tests/unit/rag/models.test.ts;retrieval:src/praisonai-ts/tests/unit/memory/memory.test.ts;entrypoints:src/praisonai-ts/src/index.ts;entrypoints:src/praisonai-ts/src/main.ts;entrypoints:src/praisonai-ts/src/mcp/server.ts;entrypoints:src/praisonai-ts/src/ai/server.ts;docs:README.md;docs:src/praisonai-ts/README.md;docs:src/praisonai-ts/src/tools/README.md;docs:src/praisonai-ts/examples/README-tool-examples.md,,"LLM 위키/RAG/지식베이스 관점에서 cli-first, api/server, agent/tool runtime 구조로 읽힌다. 핵심 소스 근거는 retrieval=src/praisonai-ts/tests/unit/memory-features.test.ts, src/praisonai-ts/tests/unit/services/knowledge.test.ts, src/praisonai-ts/tests/unit/rag/models.test.ts이고, 의존성 단서는 dependency cue 약함, 검증/운영 단서는 test/eval 경로가 보임, CI workflow가 보임, container/deploy 파일이 보임, 에이전트 지시문 파일이 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 12개 파일 경로를 직접 스캔해야 확인된다.",reports/global-trending/repositories/MervinPraison__PraisonAI.md,sources/MervinPraison__PraisonAI
webiny/webiny-js,https://github.com/webiny/webiny-js,agent-harness-mcp,에이전트 하네스/MCP,global,TypeScript,7991,high-signal,source+report,14168,3280,12,false,132,monorepo/workspace;cli-first;api/server;agent/tool runtime;retrieval/vector path;spec/docs-driven;eval/test harness;security/policy surface,next;react,mcp:packages/mcp/bin.js;mcp:packages/mcp/package.json;mcp:packages/mcp/prepublishOnly.sh;mcp:packages/mcp/tsconfig.build.json;agentRuntime:AGENTS.md;agentRuntime:skills/user-skills/website-builder/SKILL.md;agentRuntime:skills/user-skills/webiny-sdk/SKILL.md;agentRuntime:skills/user-skills/project-structure/SKILL.md;entrypoints:scripts/release/src/index.ts;entrypoints:scripts/prepublishOnly/src/index.ts;entrypoints:scripts/mdxFromFolder/src/index.ts;entrypoints:scripts/cli/src/Cli.ts,,"에이전트 하네스/MCP 관점에서 monorepo/workspace, cli-first, api/server 구조로 읽힌다. 핵심 소스 근거는 mcp=packages/mcp/bin.js, packages/mcp/package.json, packages/mcp/prepublishOnly.sh이고, 의존성 단서는 next, react, 검증/운영 단서는 test/eval 경로가 보임, CI workflow가 보임, container/deploy 파일이 보임, 에이전트 지시문 파일이 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 12개 파일 경로를 직접 스캔해야 확인된다.",reports/global-trending/repositories/webiny__webiny-js.md,sources/webiny__webiny-js
generalaction/emdash,https://github.com/generalaction/emdash,agent-harness-mcp,에이전트 하네스/MCP,global,TypeScript,4902,solid,source+report,1966,301,11,false,132,monorepo/workspace;cli-first;api/server;agent/tool runtime;retrieval/vector path;spec/docs-driven;eval/test harness;security/policy surface,,mcp:packages/core/src/agents/plugins/helpers/mcp.test.ts;mcp:packages/core/src/agents/plugins/helpers/mcp.ts;mcp:packages/core/src/agents/plugins/capabilities/mcp.ts;mcp:apps/emdash-desktop/src/shared/core/mcp/catalog.ts;agentRuntime:AGENTS.md;agentRuntime:packages/plugins/src/agents/registry.ts;agentRuntime:packages/plugins/src/agents/impl/.gitkeep;agentRuntime:packages/plugins/src/agents/impl/index.test.ts;entrypoints:packages/ui/src/index.ts;entrypoints:packages/ui/.storybook/main.ts;entrypoints:apps/emdash-desktop/src/types/env.d.ts;entrypoints:apps/emdash-desktop/src/types/webview.d.ts,,"에이전트 하네스/MCP 관점에서 monorepo/workspace, cli-first, api/server 구조로 읽힌다. 핵심 소스 근거는 mcp=packages/core/src/agents/plugins/helpers/mcp.test.ts, packages/core/src/agents/plugins/helpers/mcp.ts, packages/core/src/agents/plugins/capabilities/mcp.ts이고, 의존성 단서는 dependency cue 약함, 검증/운영 단서는 test/eval 경로가 보임, CI workflow가 보임, container/deploy 파일이 보임, 에이전트 지시문 파일이 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 12개 파일 경로를 직접 스캔해야 확인된다.",reports/global-trending/repositories/generalaction__emdash.md,sources/generalaction__emdash
mock-server/mockserver-monorepo,https://github.com/mock-server/mockserver-monorepo,eval-observability,평가/관측/품질,global,Java,4893,high-signal,source+report,4309,1297,13,false,132,cli-first;api/server;agent/tool runtime;retrieval/vector path;spec/docs-driven;eval/test harness;security/policy surface;containerized deploy,,eval:scripts/local_single_test.sh;eval:scripts/log_event_size_test_docker.sh;eval:scripts/log_event_size_test_intellij_tls_load.sh;eval:scripts/log_event_size_test_intellij_tls.sh;entrypoints:server.json;entrypoints:packaging/asdf/bin/download;entrypoints:packaging/asdf/bin/install;entrypoints:packaging/asdf/bin/latest-stable;config:mockserver-vscode/package.json;config:mockserver-vscode/tsconfig.json;config:mockserver-ui/package.json;config:mockserver-ui/tsconfig.json,,"평가/관측/품질 관점에서 cli-first, api/server, agent/tool runtime 구조로 읽힌다. 핵심 소스 근거는 eval=scripts/local_single_test.sh, scripts/log_event_size_test_docker.sh, scripts/log_event_size_test_intellij_tls_load.sh이고, 의존성 단서는 dependency cue 약함, 검증/운영 단서는 test/eval 경로가 보임, CI workflow가 보임, container/deploy 파일이 보임, 에이전트 지시문 파일이 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 12개 파일 경로를 직접 스캔해야 확인된다.",reports/global-trending/repositories/mock-server__mockserver-monorepo.md,sources/mock-server__mockserver-monorepo
gptme/gptme,https://github.com/gptme/gptme,llm-wiki-rag,LLM 위키/RAG/지식베이스,global,Python,4332,high-signal,source+report,1337,137,13,false,132,cli-first;api/server;agent/tool runtime;retrieval/vector path;spec/docs-driven;eval/test harness;security/policy surface;containerized deploy,openai;anthropic;mcp;langchain;pydantic;click;transformers;chroma;opentelemetry;prometheus;playwright,retrieval:webui/index.html;retrieval:webui/src/index.css;retrieval:webui/src/pages/Index.tsx;retrieval:tests/test_agent_memory.py;entrypoints:webui/server.py;entrypoints:webui/src/App.tsx;entrypoints:webui/src/main.tsx;docs:README.md;docs:webui/README.md;docs:webui/extension/README.md;docs:tauri/README.md;eval:webui/tsconfig.test.json,,"LLM 위키/RAG/지식베이스 관점에서 cli-first, api/server, agent/tool runtime 구조로 읽힌다. 핵심 소스 근거는 retrieval=webui/index.html, webui/src/index.css, webui/src/pages/Index.tsx이고, 의존성 단서는 openai, anthropic, mcp, langchain, pydantic, click, 검증/운영 단서는 test/eval 경로가 보임, CI workflow가 보임, container/deploy 파일이 보임, 에이전트 지시문 파일이 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 12개 파일 경로를 직접 스캔해야 확인된다.",reports/global-trending/repositories/gptme__gptme.md,sources/gptme__gptme
opensquilla/opensquilla,https://github.com/opensquilla/opensquilla,agent-harness-mcp,에이전트 하네스/MCP,global,Python,4296,high-signal,source+report,1709,305,10,false,132,cli-first;api/server;agent/tool runtime;retrieval/vector path;spec/docs-driven;eval/test harness;security/policy surface;containerized deploy,claude;codex;mcp;pydantic;typer;playwright,mcp:tests/test_mcp_server/test_bridge.py;mcp:tests/test_mcp_server/test_cli.py;mcp:tests/test_mcp_server/test_fastmcp_app.py;mcp:tests/test_mcp_server/test_gateway_client.py;agentRuntime:tests/fixtures/meta_skill_inputs/skill_creator/request.txt;agentRuntime:tests/fixtures/meta_skill_inputs/lifestyle_experience/personal_finance_radar/context.md;agentRuntime:tests/fixtures/agent_chains/synthetic_cases/delegated_research.json;agentRuntime:tests/fixtures/agent_chains/synthetic_cases/local_diagnosis.json;entrypoints:tests/fixtures/meta_skill_inputs/migration_assistant/cjs-to-esm-package/src/index.cjs;entrypoints:tests/fixtures/meta_skill_inputs/code_review_dirty_repo/src/app.py;entrypoints:src/opensquilla/mcp_server/server.py;entrypoints:src/opensquilla/cli/main.py,,"에이전트 하네스/MCP 관점에서 cli-first, api/server, agent/tool runtime 구조로 읽힌다. 핵심 소스 근거는 mcp=tests/test_mcp_server/test_bridge.py, tests/test_mcp_server/test_cli.py, tests/test_mcp_server/test_fastmcp_app.py이고, 의존성 단서는 claude, codex, mcp, pydantic, typer, playwright, 검증/운영 단서는 test/eval 경로가 보임, CI workflow가 보임, container/deploy 파일이 보임, 에이전트 지시문 파일이 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 12개 파일 경로를 직접 스캔해야 확인된다.",reports/global-trending/repositories/opensquilla__opensquilla.md,sources/opensquilla__opensquilla
oracle-devrel/oracle-ai-developer-hub,https://github.com/oracle-devrel/oracle-ai-developer-hub,llm-wiki-rag,LLM 위키/RAG/지식베이스,global,Jupyter Notebook,4191,solid,source+report,2061,510,13,false,132,monorepo/workspace;cli-first;api/server;agent/tool runtime;retrieval/vector path;spec/docs-driven;eval/test harness;security/policy surface,ollama;llama;playwright,retrieval:workshops/supplychain_demand_agent_workshop/images/agent_memory.png;retrieval:workshops/supplychain_demand_agent_workshop/docs/part-3-vector-store.md;retrieval:workshops/supplychain_demand_agent_workshop/app/frontend/index.html;retrieval:workshops/soccer-analytics-agent/tests/test_episodic_memory.py;entrypoints:workshops/supplychain_demand_agent_workshop/app/frontend/src/App.tsx;entrypoints:workshops/supplychain_demand_agent_workshop/app/frontend/src/main.tsx;entrypoints:workshops/supplychain_demand_agent_workshop/app/backend/main.py;entrypoints:workshops/soccer-analytics-agent/soccer_agent/api/main.py;docs:README.md;docs:workshops/README.md;docs:workshops/supplychain_demand_agent_workshop/README.md;docs:workshops/supplychain_demand_agent_workshop/docs/part-1-setup.md,,"LLM 위키/RAG/지식베이스 관점에서 monorepo/workspace, cli-first, api/server 구조로 읽힌다. 핵심 소스 근거는 retrieval=workshops/supplychain_demand_agent_workshop/images/agent_memory.png, workshops/supplychain_demand_agent_workshop/docs/part-3-vector-store.md, workshops/supplychain_demand_agent_workshop/app/frontend/index.html이고, 의존성 단서는 ollama, llama, playwright, 검증/운영 단서는 test/eval 경로가 보임, CI workflow가 보임, container/deploy 파일이 보임, 에이전트 지시문 파일이 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 12개 파일 경로를 직접 스캔해야 확인된다.",reports/global-trending/repositories/oracle-devrel__oracle-ai-developer-hub.md,sources/oracle-devrel__oracle-ai-developer-hub
rocketride-org/rocketride-server,https://github.com/rocketride-org/rocketride-server,agent-harness-mcp,에이전트 하네스/MCP,korea,Python,3866,high-signal,source+report,3515,785,13,false,132,monorepo/workspace;cli-first;api/server;agent/tool runtime;retrieval/vector path;spec/docs-driven;eval/test harness;security/policy surface,react,mcp:packages/client-mcp/pyproject.toml;mcp:packages/client-mcp/tests/conftest.py;mcp:packages/client-mcp/tests/test_config.py;mcp:packages/client-mcp/tests/test_resources_and_prompts.py;agentRuntime:AGENTS.md;agentRuntime:tools/sync_models/README.md;agentRuntime:tools/sync_models/requirements.txt;agentRuntime:tools/sync_models/test/__init__.py;entrypoints:tools/contract_checks/src/contract_checks/__main__.py;entrypoints:scripts/lib/server.js;entrypoints:packages/shared-ui/src/index.ts;entrypoints:packages/client-python/src/rocketride/cli/main.py,,"에이전트 하네스/MCP 관점에서 monorepo/workspace, cli-first, api/server 구조로 읽힌다. 핵심 소스 근거는 mcp=packages/client-mcp/pyproject.toml, packages/client-mcp/tests/conftest.py, packages/client-mcp/tests/test_config.py이고, 의존성 단서는 react, 검증/운영 단서는 test/eval 경로가 보임, CI workflow가 보임, container/deploy 파일이 보임, 에이전트 지시문 파일이 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 12개 파일 경로를 직접 스캔해야 확인된다.",reports/global-trending/repositories/rocketride-org__rocketride-server.md,sources/rocketride-org__rocketride-server
LazyAGI/LazyLLM,https://github.com/LazyAGI/LazyLLM,agent-harness-mcp,에이전트 하네스/MCP,global,Python,3842,high-signal,source+report,1119,199,6,false,132,cli-first;api/server;agent/tool runtime;retrieval/vector path;spec/docs-driven;eval/test harness;security/policy surface;containerized deploy,openai;mcp;fastapi;pydantic;typer;torch;transformers;vllm;llama;chroma;milvus;faiss;opentelemetry,mcp:tests/advanced_tests/Tools/test_mcp.py;mcp:lazyllm/tools/mcp/__init__.py;mcp:lazyllm/tools/mcp/client.py;mcp:lazyllm/tools/mcp/deploy.py;agentRuntime:tests/tools.py;agentRuntime:tests/charge_tests/Tools/__init__.py;agentRuntime:tests/charge_tests/Tools/test_doc_to_db.py;agentRuntime:tests/charge_tests/Tools/test_eval.py;entrypoints:lazyllm/tools/rag/parsing_service/server.py;entrypoints:lazyllm/tools/rag/db_migrate/__main__.py;entrypoints:lazyllm/components/deploy/relay/server.py;entrypoints:lazyllm/cli/main.py,,"에이전트 하네스/MCP 관점에서 cli-first, api/server, agent/tool runtime 구조로 읽힌다. 핵심 소스 근거는 mcp=tests/advanced_tests/Tools/test_mcp.py, lazyllm/tools/mcp/__init__.py, lazyllm/tools/mcp/client.py이고, 의존성 단서는 openai, mcp, fastapi, pydantic, typer, torch, 검증/운영 단서는 test/eval 경로가 보임, CI workflow가 보임, container/deploy 파일이 보임, 에이전트 지시문 파일이 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 12개 파일 경로를 직접 스캔해야 확인된다.",reports/global-trending/repositories/LazyAGI__LazyLLM.md,sources/LazyAGI__LazyLLM
evalstate/fast-agent,https://github.com/evalstate/fast-agent,agent-harness-mcp,에이전트 하네스/MCP,global,Python,3826,high-signal,source+report,2007,368,9,false,132,cli-first;api/server;agent/tool runtime;retrieval/vector path;spec/docs-driven;eval/test harness;security/policy surface;containerized deploy,openai;anthropic;mcp;fastapi;pydantic;typer;opentelemetry,mcp:2026-06-03-main-merge-mcp-registry-handover.md;mcp:tests/unit/fast_agent/test_config_mcp_target_shorthand.py;mcp:tests/unit/fast_agent/test_mcp_aggregator_acp_defaults.py;mcp:tests/unit/fast_agent/test_mcp_server_transport_inference.py;agentRuntime:AGENTS.md;agentRuntime:tests/unit/fast_agent/tools/test_apply_patch_tool.py;agentRuntime:tests/unit/fast_agent/tools/test_composite_filesystem_runtime.py;agentRuntime:tests/unit/fast_agent/tools/test_edit_file_engine.py;entrypoints:src/fast_agent/mcp/prompts/__main__.py;entrypoints:src/fast_agent/cli/__main__.py;entrypoints:src/fast_agent/cli/main.py;entrypoints:examples/a2a/server.py,,"에이전트 하네스/MCP 관점에서 cli-first, api/server, agent/tool runtime 구조로 읽힌다. 핵심 소스 근거는 mcp=2026-06-03-main-merge-mcp-registry-handover.md, tests/unit/fast_agent/test_config_mcp_target_shorthand.py, tests/unit/fast_agent/test_mcp_aggregator_acp_defaults.py이고, 의존성 단서는 openai, anthropic, mcp, fastapi, pydantic, typer, 검증/운영 단서는 test/eval 경로가 보임, CI workflow가 보임, container/deploy 파일이 보임, 에이전트 지시문 파일이 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 12개 파일 경로를 직접 스캔해야 확인된다.",reports/global-trending/repositories/evalstate__fast-agent.md,sources/evalstate__fast-agent
